model,error,roc_auc,average_precision,pauc_fpr_0_10,mannwhitney_p,replication,seed
rbf_svm,,0.6780011008885743,0.44019137577272127,0.5681371392624046,5.291985493373838e-31,211,3767118317
gaussian_nb,,0.5344924117323268,0.27266274755139314,0.5019694937981898,6.713117990686037e-08,211,3767118317
decision_tree,,0.6134583628214203,0.3392146876334865,0.5263654536198954,1.022115756310218e-15,211,3767118317
random_forest,,0.7327058268459543,0.4746438215489476,0.5774822761078209,1.5038355524971267e-51,211,3767118317
hist_gradient_boosting,,0.7383738303058898,0.48728974338520226,0.5736746915649586,5.479594421165269e-54,211,3767118317
logistic_regression,,0.7424707085004324,0.4739396646998732,0.5726979633561374,8.709324124750382e-56,212,1878324217
linear_svm,,0.7395454902885901,0.471428051166322,0.5722923728287456,1.6882112420594348e-54,212,1878324217
rbf_svm,,0.6759628843280647,0.4365307279025497,0.5721516577478137,2.4244626637745802e-30,212,1878324217
gaussian_nb,,0.5366249901706377,0.2736609070064889,0.5021230512535202,5.489963619740143e-08,212,1878324217
decision_tree,,0.6255587009514822,0.35487120906967423,0.5375777713469075,1.9513190201838616e-19,212,1878324217
random_forest,,0.7312605174176299,0.4686207640877085,0.5701154277531526,6.161459995997735e-51,212,1878324217
hist_gradient_boosting,,0.7294157427066132,0.46874480396396534,0.5670776374765647,3.6809048497385206e-50,212,1878324217
logistic_regression,,0.7412801761421718,0.48162844061758897,0.5783679533819214,2.9230089492486033e-55,213,3131826121
linear_svm,,0.7419281277030747,0.48497186978028073,0.5790632514288788,1.5134049421730875e-55,213,3131826121
rbf_svm,,0.6601242431391051,0.42491804352305185,0.5684185694242684,1.843437765487336e-25,213,3131826121
gaussian_nb,,0.7322340174569475,0.4470821994291141,0.5550754688088468,2.3853822409593903e-51,213,3131826121
decision_tree,,0.6316324604859638,0.35634027366939836,0.5355918856309961,5.456766451714866e-21,213,3131826121
random_forest,,0.7319241959581663,0.4626816547383856,0.5699995447453264,3.227786996702888e-51,213,3131826121
hist_gradient_boosting,,0.7313501612015413,0.45756570982251943,0.5627651341138882,5.646848642301957e-51,213,3131826121
logistic_regression,,0.7444963434772351,0.4730086416745427,0.5730456123796162,1.0949183865027944e-56,214,3216003414
linear_svm,,0.7444302901627743,0.47433065548994835,0.573517421768623,1.1718350202480185e-56,214,3216003414
rbf_svm,,0.6782574506566013,0.4389044354962196,0.5685841165783059,4.364685850619318e-31,214,3216003414
gaussian_nb,,0.5347448297554455,0.27285454386072877,0.5020077274873921,1.4512379320487174e-07,214,3216003414
decision_tree,,0.590505622395219,0.3252646664817244,0.525129023313178,9.382097327114602e-11,214,3216003414
random_forest,,0.7277824958716678,0.45701802387975243,0.5646440943122136,1.7703989988973202e-49,214,3216003414
hist_gradient_boosting,,0.731057639380357,0.4450976990066479,0.5547278197853681,7.5050961669005e-51,214,3216003414
logistic_regression,,0.7445057796650153,0.475129040814686,0.5696022315756364,1.0843487922351337e-56,215,3690485476
linear_svm,,0.7429000550444288,0.476069781257007,0.5710093823849551,5.61974525966723e-56,215,3690485476
rbf_svm,,0.6743414327278447,0.4115173190302688,0.5508788484539965,8.03708150896834e-30,215,3690485476
gaussian_nb,,0.7384870645592514,0.4667356006064306,0.5664320035758186,4.891484025982566e-54,215,3690485476
decision_tree,,0.5898726114649682,0.3296424620362323,0.532653486354086,8.430337690144903e-11,215,3690485476
random_forest,,0.7268404497916174,0.44831253685809946,0.5617718511896632,4.358280543472354e-49,215,3690485476
hist_gradient_boosting,,0.7230431705590941,0.432948331912931,0.5474934091539299,1.5852095631919502e-47,215,3690485476
logistic_regression,,0.7373908940787921,0.46457423434425194,0.5731614953874424,1.464844437398845e-53,216,3947299676
linear_svm,,0.7380813084847054,0.4651771499843589,0.5731697727451442,7.345465803833941e-54,216,3947299676
rbf_svm,,0.658568844853346,0.4237535391635557,0.5636673661033924,5.254851390661768e-25,216,3947299676
gaussian_nb,,0.5337563890854761,0.2724305985340893,0.5019465535846683,3.4294805165229293e-07,216,3947299676
decision_tree,,0.6266242038216561,0.3483098208881409,0.5344772641677323,2.2451510895457455e-19,216,3947299676
random_forest,,0.738302272548557,0.46422445432134296,0.5661009092677436,5.887017650562962e-54,216,3947299676
hist_gradient_boosting,,0.7224219548635685,0.4305259736170398,0.5444887283081494,2.8375031106056616e-47,216,3947299676
logistic_regression,,0.7355193835023982,0.4711630264900558,0.5755702064786878,9.419843689165516e-53,217,1981977386
linear_svm,,0.7340850829598174,0.47062504046160347,0.5758599139982534,3.883144666888322e-52,217,1981977386
rbf_svm,,0.6757018164661476,0.43171505884941164,0.5717543445781238,2.9426482625999338e-30,217,1981977386
gaussian_nb,,0.7306157112526539,0.4457248808447568,0.5590734325788522,1.15269878789404e-50,217,1981977386
decision_tree,,0.6322859164897381,0.3728377206993313,0.5500535269131388,5.6473135863800965e-21,217,1981977386
random_forest,,0.7185641267594559,0.45085511068361483,0.5703140843379976,1.0174772207658812e-45,217,1981977386
hist_gradient_boosting,,0.7268380907446725,0.44992591957117023,0.5689565976748903,4.368115608903111e-49,217,1981977386
logistic_regression,,0.7353306597467957,0.4567679042119933,0.5695691221448289,1.1355232169070758e-52,218,94466915
linear_svm,,0.7341951718172524,0.4584442482442755,0.5707776163693026,3.484182504643306e-52,218,94466915
rbf_svm,,0.6669072894550601,0.4261162489237821,0.5735008670532193,1.7009613414988705e-27,218,94466915
gaussian_nb,,0.5358119053235826,0.27332577384632517,0.5020768092360776,8.507878565842794e-08,218,94466915
decision_tree,,0.6232672800188724,0.353246513298669,0.5365910560697481,1.4140184514987687e-18,218,94466915
random_forest,,0.7198112762443972,0.4344990539414683,0.5476920657387748,3.2203842274712237e-46,218,94466915
hist_gradient_boosting,,0.7254383895572856,0.443729747759061,0.5578235515658692,1.6543817658133633e-48,218,94466915
logistic_regression,,0.7444287174648109,0.4771759867709864,0.5769939120034103,1.1737305095701785e-56,219,1161569601
linear_svm,,0.7444931980813085,0.4776518942689154,0.575826804567446,1.0984643392404076e-56,219,1161569601
rbf_svm,,0.6688306990642447,0.4291154296239348,0.5674997827193603,4.350749270061815e-28,219,1161569601
gaussian_nb,,0.7315121490917669,0.4445336144865841,0.5592720891636972,4.8230545679395255e-51,219,1161569601
decision_tree,,0.6188236219234096,0.3546499845504351,0.5398929135659497,2.2747339709621038e-17,219,1161569601
random_forest,,0.7360344420853975,0.4654688691704868,0.5723751464057644,5.652445974567691e-53,219,1161569601
hist_gradient_boosting,,0.7341558543681685,0.4633603604513828,0.5655049395132086,3.621749904169387e-52,219,1161569601
logistic_regression,,0.7346905716757097,0.46862404589508566,0.569693282510357,2.1377516027161446e-52,220,2908981354
linear_svm,,0.73356137453802,0.47010306411333214,0.5710673238888682,6.499231716211538e-52,220,2908981354
rbf_svm,,0.6696626562868602,0.4437505814038954,0.5656704866672461,2.400901586425625e-28,220,2908981354
gaussian_nb,,0.7333899504600141,0.4697025138306817,0.566862426176316,7.690776476818179e-52,220,2908981354
decision_tree,,0.596294723598333,0.3390703377669953,0.5345145122773908,4.4863329028731294e-12,220,2908981354
random_forest,,0.7305339309585595,0.4594346657859003,0.564354386792648,1.2478523201633118e-50,220,2908981354
hist_gradient_boosting,,0.7224172367696784,0.4438469729729642,0.5580056534353104,2.8500608991643547e-47,220,2908981354
logistic_regression,,0.7401226704411417,0.47264028151147447,0.5739064575806111,9.432496418277724e-55,221,3707339406
linear_svm,,0.7401556970983723,0.4735601157245086,0.5753467178207372,9.123111725007537e-55,221,3707339406
rbf_svm,,0.6617661398128489,0.41905236181039385,0.5585271269705285,6.034832786592342e-26,221,3707339406
gaussian_nb,,0.5320075489502242,0.2716567007615184,0.501832408418843,8.028194515890915e-07,221,3707339406
decision_tree,,0.6175332232444759,0.3475936655189239,0.535474340880904,6.728936598533202e-17,221,3707339406
random_forest,,0.7252771880160415,0.4476056070011866,0.5603233135918352,1.927585767859032e-48,221,3707339406
hist_gradient_boosting,,0.7358189824644177,0.46071164048810054,0.5635349283801625,6.999734999846141e-53,221,3707339406
logistic_regression,,0.7443375009829363,0.48291926042268524,0.577738874196579,1.2890570516654876e-56,222,1270181659
linear_svm,,0.7441582134151137,0.48444064666038106,0.5776892100503678,1.5496446520285342e-56,222,1270181659
rbf_svm,,0.6658095462766376,0.4193592759961825,0.5595617966832628,3.678309871137694e-27,222,1270181659
gaussian_nb,,0.5326932452622474,0.2720735665456608,0.5019082702413242,9.034838578350077e-07,222,1270181659
decision_tree,,0.5995132499803413,0.3161025482852249,0.5188932988811311,7.071427442928542e-13,222,1270181659
random_forest,,0.7194810096720924,0.4485493198488517,0.5576207563021732,4.3700772946950164e-46,222,1270181659
hist_gradient_boosting,,0.726787764409845,0.4622092176625632,0.565538048944016,4.583001001744386e-49,222,1270181659
logistic_regression,,0.743810647165212,0.47689126134794985,0.5755950385517935,2.2134840381490043e-56,223,3465446302
linear_svm,,0.7433592828497286,0.4786176375402962,0.5770104667188141,3.5142860815960775e-56,223,3465446302
rbf_svm,,0.6833231107965716,0.4379875731056946,0.5640481245576787,9.168858586158154e-33,223,3465446302
gaussian_nb,,0.5323684831328144,0.27189624840862286,0.5018773593249914,1.8528339962700984e-06,223,3465446302
decision_tree,,0.5911834552174255,0.31773863272486,0.5229770581206495,8.737265159272192e-11,223,3465446302
